id,created_at,text
965633634723139584,2018-02-19 17:06:13,"b'RT @NJOHSP: Happy President\xe2\x80\x99s Day! Today we honor all presidents of the United States, including George Washington, the USA\xe2\x80\x99s first preside\xe2\x80\xa6'"
964643167801958400,2018-02-16 23:30:28,b'RT @ReadyNJ: Follow our state partners @NJDeptofHealth @NJ211 @njvoad @NJDHS @NJOHSP @PortAuthOEM @NJCybersecurity @NewJerseyAG @NJTRANSIT\xe2\x80\xa6'
964614025073123328,2018-02-16 21:34:39,b'RT @njoit: Way to go #NJHighSchool Girls! Registration is still open https://t.co/A9yv6L8HWL #NewJersey #Tech #CyberSecure https://t.co/QLo\xe2\x80\xa6'
964609513490927618,2018-02-16 21:16:44,b'RT @Jared_Maples: #GirlsGoCyberStart #NJ #cyberskills #cyberaware @NJCybersecurity @NJOHSP https://t.co/h4dS7Vk9OH'
964589208143843329,2018-02-16 19:56:03,b'#DataBreach Alert: Kromtech security researchers discovered an #Amazon S3 bucket set for public access originally b\xe2\x80\xa6 https://t.co/ObvaxYZ1mw'
964560088139788288,2018-02-16 18:00:20,b'#Avecto released their annual #Microsoft Vulnerabilities Report. Some key takeaways can be seen below. Read the ful\xe2\x80\xa6 https://t.co/Wt6eEtd63f'
964548736482504705,2018-02-16 17:15:13,"b'As of this morning, 420 #female high school students in #NJ have registered for #GirlsGoCyberStart! Registration is\xe2\x80\xa6 https://t.co/qLfBBFUO1A'"
964514794417029120,2018-02-16 15:00:21,b'#HighSchool #Females should play the #GirlsGoCyberStart challenge if...\n\xe2\x9e\xa1\xef\xb8\x8f You like solving puzzles\n\xe2\x9e\xa1\xef\xb8\x8f You are curi\xe2\x80\xa6 https://t.co/zZjwkMKZO8'
964506923839184896,2018-02-16 14:29:04,b'We have detected an #email #campaign attempting to deliver the #REMCOS remote access #trojan (RAT) to unsuspecting\xe2\x80\xa6 https://t.co/rf0KPjKnA6'
964497517659475968,2018-02-16 13:51:42,b'Can you crack the puzzle in this image?\nDid you solve it? It looks like you would be perfect for the\xe2\x80\xa6 https://t.co/qiwK661xHh'
964496528026062850,2018-02-16 13:47:46,"b""Congrats to Liz Rowe, #NJ's Chief Data Officer, a finalist for the @womeninitawards! #HighSchool #females, get your\xe2\x80\xa6 https://t.co/Zqi1jazyVy"""
