id,created_at,text
971451096194465792,2018-03-07 18:22:44,b'RT @Imperva: Just released! 2018 Cyberthreat Defense Report publishes top IT security concerns #malware #mobile security #threat detection.\xe2\x80\xa6'
971447926143836166,2018-03-07 18:10:08,"b'Saw #memcache #DDoS attacks attempting to target customers. @Imperva Incapsula service is blocking attacks, keeping\xe2\x80\xa6 https://t.co/kZf2fCTcID'"
971426266426609665,2018-03-07 16:44:04,b'We launched our latest #data center in #Taipei. #taiwan #website security #performance- Read more: https://t.co/5oWgtGGSVv'
971081773022154753,2018-03-06 17:55:11,b'Protecting #web assets and delivering high #availability for #blockchain based businesses and #fintech- read more: https://t.co/LJbBcXZYXO'
970771700085293059,2018-03-05 21:23:04,b'RT @Imperva: Receive a $10 Starbucks gift card and get entered into our raffle to win a Nintendo Switch Gaming Set when you book a meeting\xe2\x80\xa6'
970542177335029761,2018-03-05 06:11:01,"b'Saw #memcache #DDoS attacks attempting to target customers. @Imperva Incapsula service is blocking attacks, keeping\xe2\x80\xa6 https://t.co/6zBGW2AnAP'"
970302353730654208,2018-03-04 14:18:03,"b'#App security news roundup: #Memcached servers used to launch #DDoS amplification attacks, first in-the-wild #IPv6\xe2\x80\xa6 https://t.co/XWoBHItgX2'"
970230624765267969,2018-03-04 09:33:01,b'Available today! Scanning of Your #Amazon Web Services #AWS databases #scuba vulnerability scanning tool- Read more: https://t.co/dgNsWJETYW'
969825703276548096,2018-03-03 06:44:00,"b""@Imperva Incapsula #SLA guarantees network and application layer #DDoS attack mitigation in under 10 seconds. Here'\xe2\x80\xa6 https://t.co/QahfFB3K88"""
969687046599127040,2018-03-02 21:33:02,"b'#App security news roundup: #Memcached servers used to launch #DDoS amplification attacks, first in-the-wild #IPv6\xe2\x80\xa6 https://t.co/DoJQZie5eY'"
969554165595820033,2018-03-02 12:45:01,"b""The #OWASP Top 10 introduces three new #web app vulnerabilities. Here's our take on them. #cybersecurity #security-\xe2\x80\xa6 https://t.co/thA5yxBWMG"""
969143964786987009,2018-03-01 09:35:01,"b""Transitioning to the #cloud? Here's the list of strategic and immediate considerations as you migrate your\xe2\x80\xa6 https://t.co/27zBnM7L99"""
968842230193623041,2018-02-28 13:36:02,b'How to secure your #cryptocurrency #ICO launch and keep your #website available for business. Read here:\xe2\x80\xa6 https://t.co/1kzY16T4QU'
968777805969481729,2018-02-28 09:20:02,b'@NetRefer chooses @imperva #incapsula WAF for protecting its website against threats #cybersecurity #website securi\xe2\x80\xa6 https://t.co/3kEilfvH6x'
968723694746046465,2018-02-28 05:45:01,b'New research from @imperva shows #crypto mining drives 90% of #remote code execution attacks #cryptocurrency #RCE-\xe2\x80\xa6 https://t.co/ss0phbD9iu'
968603527550390272,2018-02-27 21:47:31,"b""RT @Imperva: Attending #Apricot2018 in Nepal this week? Join @Imperva's Dima Bekerman for \xe2\x80\x9cBrace Yourselves: #DDoS is Coming - A DDoS Tutor\xe2\x80\xa6"""
968594787082190848,2018-02-27 21:12:47,b'Researchers from @Imperva found that #cryptomining malware is to blame for 90% of remote code execution attacks in\xe2\x80\xa6 https://t.co/l2h8iKaacB'
968542253630263296,2018-02-27 17:44:02,"b""@Imperva Incapsula #SLA guarantees network and application layer #DDoS attack mitigation in under 10 seconds. Here'\xe2\x80\xa6 https://t.co/TZNerBBN7z"""
968297886202105856,2018-02-27 01:33:00,b'Available today! Scanning of Your #Amazon Web Services #AWS databases #scuba vulnerability scanning tool- Read more: https://t.co/dgNsWJETYW'
968293370048151552,2018-02-27 01:15:04,b'Thinking of #migrating to the #cloud? Our guide looks at the options available to you when you are planning a migra\xe2\x80\xa6 https://t.co/brAujd2xEt'
968226196994453504,2018-02-26 20:48:08,b'Finding the Best #DDoS Protection for Blogs &amp; Small Business Websites- via @B2Community.  Read more at: https://t.co/DfcrnHDHaY'
967677806678245376,2018-02-25 08:29:02,"b'This Week in #AppSecurity News: #Tesla #crypto-mining, #DDoS, and more hot #tech topics - via @ArsTechnica\xe2\x80\xa6 https://t.co/sQQe5EAHJP'"
967570414854578176,2018-02-25 01:22:18,"b'RT @Imperva: This week in #appsecurity news: #Tesla, #cryptomining, #cybercrime, and #DDoS- link in bio. https://t.co/s7bxlnEoHC https://t.\xe2\x80\xa6'"
967563547126345728,2018-02-25 00:55:00,b'Watch Robert Hamilton of @Incapsula_com discuss the rise of DDoS attacks- https://t.co/lb0C6RcjM2'
967547197519810560,2018-02-24 23:50:02,"b'This Week in #AppSecurity News: #Tesla #crypto-mining, #DDoS, and more hot #tech topics - via @ArsTechnica\xe2\x80\xa6 https://t.co/88irLC55Sq'"
967542677561516032,2018-02-24 23:32:05,b'Cyber Attackers are Cashing in on #Cryptocurrency Mining \xe2\x80\x93 but This is Why They\xe2\x80\x99re Steering Clear of #Bitcoin- via\xe2\x80\xa6 https://t.co/kV1OFM5Nby'
967390913843597317,2018-02-24 13:29:01,b'This Week in #AppSecurity News: Top #tech headlines via - @ArsTechnica @TechCrunch @Motherboard @DarkReading\xe2\x80\xa6 https://t.co/EvWaDJGqmL'
967304090563891200,2018-02-24 07:44:01,b'We launched our latest #data center in #Taipei. #taiwan #website security #performance- Read more: https://t.co/5oWgtGGSVv'
967259043852152832,2018-02-24 04:45:01,b'New research from @imperva shows #crypto mining drives 90% of #remote code execution attacks #cryptocurrency #RCE-\xe2\x80\xa6 https://t.co/hvBMMw993N'
967149652444409857,2018-02-23 21:30:20,b'This Week in #AppSecurity News: Top #tech headlines via - @ArsTechnica @TechCrunch @Motherboard @DarkReading\xe2\x80\xa6 https://t.co/5pXhXWXhDK'
966845069759340544,2018-02-23 01:20:02,b'@NetRefer chooses @imperva #incapsula WAF for protecting its website against threats #cybersecurity #website securi\xe2\x80\xa6 https://t.co/FBfkc13XpD'
966817471226249216,2018-02-22 23:30:22,"b""RT @Imperva: Unsure about your organization's security posture? Learn about @DimensionData's Imperva Security Architecture Assessment. http\xe2\x80\xa6"""
966793014453592064,2018-02-22 21:53:11,b'RT @Imperva: @NetRefer chooses @imperva #incapsula WAF for protecting its website against threats #cybersecurity #website security- Read mo\xe2\x80\xa6'
966622103138131968,2018-02-22 10:34:03,b'#deserialization attacks have grown 300 percent and are a serious security risk to web applications. And they are i\xe2\x80\xa6 https://t.co/cHs1BpQxRW'
966577050059452416,2018-02-22 07:35:01,"b""Transitioning to the #cloud? Here's the list of strategic and immediate considerations as you migrate your\xe2\x80\xa6 https://t.co/jPCP20DgPJ"""
966058957675606016,2018-02-20 21:16:18,b'New research from @imperva shows #crypto mining drives 90% of #remote code execution attacks #cryptocurrency #RCE-\xe2\x80\xa6 https://t.co/lIDp7ZTbcC'
966046756386504705,2018-02-20 20:27:49,"b'This Week in App Security News: Cryptocurrency Mining Malware by @TechCrunch, @TheHackersNews, @arstechnica,\xe2\x80\xa6 https://t.co/KgmNSvwz9D'"
966009845160796161,2018-02-20 18:01:09,b'#website #security glossary 12 types of #DDoS attack types you need to know. #cybersecurity- Read more:\xe2\x80\xa6 https://t.co/adazfof5XK'
965734008956116992,2018-02-19 23:45:04,"b""The #OWASP Top 10 introduces three new #web app vulnerabilities. Here's our take on them. #cybersecurity #security-\xe2\x80\xa6 https://t.co/blLmPFPp4h"""
965644756499030021,2018-02-19 17:50:25,"b'This Week in App Security News- #OlympicDestroyerMalware by @DarkReading, @BleepinComputer, and @threatpost. Check\xe2\x80\xa6 https://t.co/UKt05ZafD0'"
965203999715745792,2018-02-18 12:39:00,b'How to #secure your #applications when you are migrating to the #cloud and need to keep apps secure both on premise\xe2\x80\xa6 https://t.co/UDQWuLdVrT'
965190158357286920,2018-02-18 11:44:00,b'We launched our latest #data center in #Taipei. #taiwan #website security #performance- Read more: https://t.co/5oWgtGGSVv'
964597442900447234,2018-02-16 20:28:46,"b'RT @Imperva: Security researcher Nadav Avital of @Imperva, say\xe2\x80\x99s #crypto #mining #malware has become a common method of attack- click here\xe2\x80\xa6'"
964387621353877504,2018-02-16 06:35:01,"b""Transitioning to the #cloud? Here's the list of strategic and immediate considerations as you migrate your\xe2\x80\xa6 https://t.co/nd4FuVAA78"""
964205063664103424,2018-02-15 18:29:35,b'We launched our latest #data center in #Taipei. #taiwan #website security #performance- Read more: https://t.co/5oWgtGYtN3'
964191761718374400,2018-02-15 17:36:44,b'RT @Imperva: Congrats @KirtJorgenson of @Imperva for being named a  2018 Channel Chiefs by @CRN ; 2nd year in a row! https://t.co/PoM039FsIn'
964105520050311168,2018-02-15 11:54:02,b'Anyoung haseyo! Our #data center in #Seoul is live! Customers will enjoy improved #website performance and enhanced\xe2\x80\xa6 https://t.co/A4E3pXGmf0'
963921859086467072,2018-02-14 23:44:14,b'RT @Imperva: @Netrefer Deploys @Incapsula_com for Improved Website #Security with Comprehensive #DDoS and #WAF Protection. Learn more: http\xe2\x80\xa6'
963833208449069056,2018-02-14 17:51:58,"b""Let's connect at #Nanog72 in Atlanta Feb 19th-21st! Our security experts will be available for private meetings for\xe2\x80\xa6 https://t.co/W9ETnP9hT8"""
963803521916252161,2018-02-14 15:54:00,"b""#Happy Valentine's Day! We hope your flowers were delivered and your florist spared a #DDoS attack! Learn more:\xe2\x80\xa6 https://t.co/YojCPOB3C5"""
963575973860990976,2018-02-14 00:49:49,"b'RT @gigamon: With the @Imperva SecureSphere #WAF and the GigaSECURE\xc2\xae Security Delivery platform, your #NetOps team can deploy inline and/or\xe2\x80\xa6'"
963459287019225088,2018-02-13 17:06:08,b'RT @Nikver: Big shout out to @imperva! Awesome #incapsula website security service helped protect our #ICO against DDoS attacks and other m\xe2\x80\xa6'
963204889915641856,2018-02-13 00:15:15,b'Thinking of #migrating to the #cloud? Our guide looks at the options available to you when you are planning a migra\xe2\x80\xa6 https://t.co/EcJ176hAgb'
963121299424911361,2018-02-12 18:43:06,b'Our #data center in #Johannesburg has launched! @Imperva customers will have improved #website performance with dec\xe2\x80\xa6 https://t.co/iZr02ZbTZE'
963101315571200000,2018-02-12 17:23:41,b'@aa419 @ofergayer @Comodo_SSL @Namecheap @APWG Our abuse team looking into this now. Thanks for your support! -TD'
963101095571542017,2018-02-12 17:22:49,b'RT @Imperva: @imperva researchers report on how #SQL obfuscation is used for #database attacks. Read more about how attackers get past secu\xe2\x80\xa6'
963080825024667648,2018-02-12 16:02:16,b'Meet us at #Nanog72 in Atlanta Feb 19th-21st! We have a team of our security experts at the event available for pri\xe2\x80\xa6 https://t.co/yJHzaiZFx4'
962886993226096641,2018-02-12 03:12:03,b'@aa419 @ofergayer @Comodo_SSL @Namecheap @APWG We appreciate you reaching out and we will look into this issue immediately. -TD'
962379388200382464,2018-02-10 17:35:00,"b""Transitioning to the #cloud? Here's the list of strategic and immediate considerations as you migrate your\xe2\x80\xa6 https://t.co/TMxqpFurio"""
962276219407527936,2018-02-10 10:45:03,"b""The #OWASP Top 10 introduces three new #web app vulnerabilities. Here's our take on them. #cybersecurity #security-\xe2\x80\xa6 https://t.co/rY8y43sr79"""
962108603917357059,2018-02-09 23:39:00,b'How to #secure your #applications when you are migrating to the #cloud and need to keep apps secure both on premise\xe2\x80\xa6 https://t.co/CLMib3DF0u'
961982763137200128,2018-02-09 15:18:58,b'Our Product Manager @ofergayer discusses #DDoS #mitigation with @SecurityTube - Watch it here: https://t.co/Qg3Kwd2GKN'
961749585822543872,2018-02-08 23:52:24,b'RT @SecurityTube: Director of Product Marketing Robert Hamilton and Product Manager Ofer Gayer (@ofergayer) of Imperva Incapsula (@incapsul\xe2\x80\xa6'
961705692091437056,2018-02-08 20:57:59,b'@KernelXSS of #Imperva discusses the recent #DDos attacks against two leading #Dutch banking organizations. Via\xe2\x80\xa6 https://t.co/2aFDLmrcJz'
961676034696347648,2018-02-08 19:00:08,"b""Transitioning to the #cloud? Here's the list of strategic and immediate considerations as you migrate your\xe2\x80\xa6 https://t.co/3AfZHn31lT"""
961313972380053505,2018-02-07 19:01:26,b'@brianleejackson Thanks for sharing \xf0\x9f\x98\x80'
961313824090423296,2018-02-07 19:00:50,b'@mathewjschwartz Thanks for sharing \xf0\x9f\x98\x80'
960952981523898368,2018-02-06 19:06:59,b'Unpatched #WordPress #DoS vulnerability #CVE-2018-6389 could let hackers take down most websites easily with an eve\xe2\x80\xa6 https://t.co/sDogj08x0T'
960938041907994624,2018-02-06 18:07:37,"b'@gulorocks Hi, \nPlease Dm us so we can figure out whats going on.'"
960770142215925760,2018-02-06 07:00:26,"b'RT @Imperva: [On Demand Webinar] @Imperva &amp; @ISC2 discuss tradeoffs for on-prem and #CloudApp security, strategies for approaching #securit\xe2\x80\xa6'"
960757695052529664,2018-02-06 06:10:59,b'@nalik891 Awesome! We really appreciate the support. We always welcome new #security #evangelists! Keep up the great work.'
960756569272025088,2018-02-06 06:06:30,"b""We like to think we are pretty cool \xf0\x9f\x98\x8e It's an honor to be apart of a list of such amazing organizations! https://t.co/QPZ0uGgBEF"""
960661144179392512,2018-02-05 23:47:19,b'Some of you asked what the GDPR is in our poll. We wrote about the EU General Data Protection Regulation and how it\xe2\x80\xa6 https://t.co/12gKzxkQHZ'
960630372953444357,2018-02-05 21:45:03,"b""The #OWASP Top 10 introduces three new #web app vulnerabilities. Here's our take on them. #cybersecurity #security-\xe2\x80\xa6 https://t.co/lDCy4gb4VL"""
960588525434413057,2018-02-05 18:58:45,"b'According to a new study by @Imperva, 69 percent of companies have public facing APIs which suggest a growing risk\xe2\x80\xa6 https://t.co/b5iJXk6iFE'"
960579950985138176,2018-02-05 18:24:41,b'@nalik891 Great Job!\xf0\x9f\x98\x80'
960492212227395585,2018-02-05 12:36:03,b'How to secure your #cryptocurrency #ICO launch and keep your #website available for business. Read here:\xe2\x80\xa6 https://t.co/TbYYV7ecky'
960344641785626624,2018-02-05 02:49:39,b'It\xe2\x80\x99s getting close...'
959818800278458370,2018-02-03 16:00:09,b'#website #security glossary 12 types of #DDoS attack types you need to know. #cybersecurity- Read more:\xe2\x80\xa6 https://t.co/koNiAXuJVV'
959597871677849602,2018-02-03 01:22:15,b'RT @Imperva: Cheers you made it through the weekend (almost) \xf0\x9f\xa5\x82 https://t.co/mL3IwId8mK https://t.co/kCYp40H2I6'
959565850884927488,2018-02-02 23:15:01,b'Thinking of #migrating to the #cloud? Our guide looks at the options available to you when you are planning a migra\xe2\x80\xa6 https://t.co/KRF3LTZIf0'
959490560959459328,2018-02-02 18:15:50,"b'@rezieee Hi! \nShoot us a DM, so we can figure out what\xe2\x80\x99s going on! \n-GP'"
959181218217525248,2018-02-01 21:46:37,b'@Multipool Please DM us to get this situation sorted out. -TD'
959165743794479105,2018-02-01 20:45:08,"b""The #OWASP Top 10 introduces three new #web app vulnerabilities. Here's our take on them. #cybersecurity #security-\xe2\x80\xa6 https://t.co/J7GxINm4eL"""
959161366144737280,2018-02-01 20:27:44,b'Are you ready for GDPR?'
959160858889797632,2018-02-01 20:25:43,b'@Multipool Your ticket is being addressed by our support team. We apologize for any inconvenience. -TD'
958996850727620608,2018-02-01 09:34:01,b'#deserialization attacks have grown 300 percent and are a serious security risk to web applications. And they are i\xe2\x80\xa6 https://t.co/HTXK3eVcSO'
958810910432350208,2018-01-31 21:15:09,b'Thinking of #migrating to the #cloud? Our guide looks at the options available to you when you are planning a migra\xe2\x80\xa6 https://t.co/SbJdIdXW22'
