id,created_at,text
960967614905421825,2018-02-06 20:05:07,"b'RT @rebeldotcom: .COM is a genuine, gimmick-free domain name that can handle its own without having to put in hair\xe2\x80\xa6 https://t.co/4Q3x5RpPi7'"
960645506316881921,2018-02-05 22:45:11,b'RT @namedotcom: Use this promo code now through the end of February to renew your .com and .net domains at a discou\xe2\x80\xa6 https://t.co/GeCQ06vZvy'
960604052487835648,2018-02-05 20:00:27,b'RT @namedotcom: Build your new business on a .COM domain. https://t.co/JMjig0ORRF https://t.co/zKbxt2kMtl'
960581347378114560,2018-02-05 18:30:14,b'Need some extra inspiration for that perfect domain name? We have the resources to help you! #smallbiz\xe2\x80\xa6 https://t.co/0gDUr3gzkZ'
960566245790814208,2018-02-05 17:30:14,b'Have the perfect domain name to register? Find out how to protect and secure it. #smallbiz https://t.co/Gw4rMnISQ5 https://t.co/KPp1WQlgZV'
960305513132101632,2018-02-05 00:14:10,b'RT @SCOREMentors: 4 steps to build your #personalbrand online: https://t.co/teNaK6SUll #socialmediatips @VERISIGN https://t.co/winCWsFOIk'
959564609895239680,2018-02-02 23:10:05,b'Personalize your domain name search with information from your social media account. Try NameStudio for Social here\xe2\x80\xa6 https://t.co/AJUpZSvEfA'
959516890413568000,2018-02-02 20:00:28,b'Don\xe2\x80\x99t stress over building your online space. You can start using your domain name right away. Here are three ways\xe2\x80\xa6 https://t.co/iEu09tdi3g'
959154455915753478,2018-02-01 20:00:17,"b""Use your domain name as the web address for your social media #smallbiz page. It's called web forwarding and it's e\xe2\x80\xa6 https://t.co/IjENzqeaFj"""
958476197779902464,2018-01-30 23:05:07,"b'If you send emails to your customers, it\xe2\x80\x99s not only about what you say in your emails, but what your email address\xe2\x80\xa6 https://t.co/OmnmYx5g0m'"
958418899170623501,2018-01-30 19:17:26,"b'RT @NamesCon: According to Schnell, 20% of small businesses build websites within the first 12-18 months of existence. What does this mean\xe2\x80\xa6'"
958418761417134080,2018-01-30 19:16:53,"b""@brandpa Thanks! We're glad you could make it."""
958418298370232320,2018-01-30 19:15:03,b'RT @mimijacobs: @NamesCon @Scott_Schnell NameStudio helps you brainstorm for the perfect domain. https://t.co/CwpbajmcNc'
958388055009873921,2018-01-30 17:14:52,b'Good morning #NamesCon! Learn about \xe2\x80\x9cDomain Name Industry Drivers\xe2\x80\x9d today at 10 a.m. https://t.co/2YNSTQlMzv'
958373995258220544,2018-01-30 16:19:00,b'RT @Nasdaq: .@VERISIGN lighting up @TimesSquareNYC this morning! \xf0\x9f\x98\x8d https://t.co/0FSjFjww9L'
958354017700151297,2018-01-30 14:59:37,"b'Today, we rang the Opening Bell to celebrate 20 years on @Nasdaq! https://t.co/m5HAanUwfd'"
958348027370057728,2018-01-30 14:35:49,"b""RT @Nasdaq: \xe2\x9c\xa8 @nasdaq CEO @adenatfriedman presents the Nasdaq Opening Bell crystal to @VERISIGN's Jim Bidzos, Executive Chairman, President\xe2\x80\xa6"""
958156303586791424,2018-01-30 01:53:59,"b'Plan to attend @NamesCon: Domain Name Industry Drivers with @Scott_Schnell, tomorrow at 10 a.m. #NamesCon #domains https://t.co/A3LfmWLFbv'"
958153898581286913,2018-01-30 01:44:25,b'RT @circleid: DNS-Based Threats: DNS Reflection and Amplification Attacks https://t.co/IJtCRsOUnW #DNS #DNSSEC @VERISIGN https://t.co/S83hF\xe2\x80\xa6'
958097717548503043,2018-01-29 22:01:11,"b""We\xe2\x80\x99re @NamesCon. If you're here, stop by Verisign booth to meet our team and pick up some fun giveaways. #namescon https://t.co/hok8zsLQqF"""
958076744011075584,2018-01-29 20:37:50,b'RT @theBetaGuy: Meeting the best industry players at #Verisign booth at #NamesCon Las Vegas.\n\n@VERISIGN https://t.co/AMduIl7ZVH'
958067311629529088,2018-01-29 20:00:21,"b""Check out Verisign's NameStudio, a new easy-to-use domain name brainstorming service designed to enable startups, s\xe2\x80\xa6 https://t.co/1qQPxHl9RR"""
957753456906919937,2018-01-28 23:13:12,b'#NamesCon attendees: Tool Talk with @sameerthakar starts in 1 hour. Head over for a demo of the Verisign NameStudio\xe2\x80\xa6 https://t.co/PmgNzyVCnS'
957659637335109633,2018-01-28 17:00:24,b'Is your domain portfolio protecting your #smallbiz identity? https://t.co/B68S0DC4DR https://t.co/XosGzJ3jYs'
957327395085746177,2018-01-27 19:00:11,b'Heading to @NamesCon? Join our Dir. of Product Management @sameerthakar at Tool Talks for a demo of Verisign NameSt\xe2\x80\xa6 https://t.co/puh9zuEwpy'
956572679414403072,2018-01-25 17:01:13,b'Is your #smallbiz site responsive? https://t.co/jTYVkHF2J7 https://t.co/BwoKadgx4J'
956257832260767747,2018-01-24 20:10:08,b'RT @Domaindotcom: A custom #domain name can help brand your #email address too: https://t.co/i2xaI7uO6k'
956240285373255681,2018-01-24 19:00:24,"b'A repeat visitor already knows about your company, products and brand, so there\xe2\x80\x99s no need to start from scratch. So\xe2\x80\xa6 https://t.co/U3bndiEO2D'"
955941994072862720,2018-01-23 23:15:06,b'RT @e_nation: How to build a brand for your business: Great tips from @verisignuk as part of #GoandGrow Online\xe2\x80\xa6 https://t.co/ssZFvONJS1'
955893015222145029,2018-01-23 20:00:29,b'RT @Domaindotcom: A custom #domain name can help brand your #email address too: https://t.co/i2xaI7uO6k'
955533047306358784,2018-01-22 20:10:06,b'RT @namedotcom: .COM is always a great domain choice. https://t.co/JMjig0ORRF https://t.co/x1vl8furKX'
955485347508613122,2018-01-22 17:00:33,b'Want to help your brand gain credibility? Register your #smallbiz with 3 of the largest search engines today!\xe2\x80\xa6 https://t.co/LjP7pXuw4l'
955449663129350144,2018-01-22 14:38:45,b'Email marketing helps boost customer loyalty with your brand. How are you keeping your customers loyal? #smallbiz\xe2\x80\xa6 https://t.co/uYHzwAKMLg'
955122961173897216,2018-01-21 17:00:33,b'A branded email shows the world your company is established and professional. A generic email may project inexperie\xe2\x80\xa6 https://t.co/BgfdWhiZD0'
954760551699243008,2018-01-20 17:00:28,b'Content is key! Follow these five steps of what to do after getting your #smallbiz online. https://t.co/hKQqa3BGAZ https://t.co/fMwLMpWkef'
954460980787994626,2018-01-19 21:10:05,b'Building a website may sound like a daunting task but it is actually easier than you think. Look at what you need t\xe2\x80\xa6 https://t.co/K12dSeMUUL'
954444621542805504,2018-01-19 20:05:05,"b""RT @hover: How do you use your #greatdomain to take your brand's online identity to the next level? Here are three\xe2\x80\xa6 https://t.co/TSmmdTSxnN"""
954156534891778049,2018-01-19 01:00:19,"b""RT @VerisignUK: .@e_nation's #GoAndGrow workshops are coming to Worcester on 23 January, and @OnceUponASonja is lea\xe2\x80\xa6 https://t.co/B9i8aAOEXY"""
954126386331078657,2018-01-18 23:00:31,b'RT @namedotcom: You can never go wrong with a .COM domain. https://t.co/JMjig0ORRF https://t.co/4N3Wi5goaW'
954101111148961793,2018-01-18 21:20:05,b'RT @Dynadot: Get your .NET! Transfers and 1st year registrations for .NET are now just $9.39 until 1/31/18 23:59 UT\xe2\x80\xa6 https://t.co/f8s1wF5IzO'
954084774141980672,2018-01-18 20:15:10,b'RT @authetication45: What is an SSL Certificate? \xe2\x80\x93 Verisign  https://t.co/DT1eieh5NK'
954066027524050944,2018-01-18 19:00:41,"b'Just like any other project, building a website needs a blueprint. Create your #smallbiz website in 6 easy steps!\xe2\x80\xa6 https://t.co/bwY8kJqjQ4'"
953770639625728002,2018-01-17 23:26:55,b'@PeterFilbin Thank you for reaching out. Please email mdnshelp@verisign.com for immediate assistance.'
953761377440686080,2018-01-17 22:50:07,b'RT @webnames: Need some extra inspiration for that perfect domain name? We have the resources to help you!\xe2\x80\xa6 https://t.co/L20jxyuXW9'
953743761812705282,2018-01-17 21:40:07,"b""If you're looking for a domain name for your business or idea, try Verisign's NameStudio: https://t.co/Rpirci10qz V\xe2\x80\xa6 https://t.co/VCcpU8r9BI"""
953719854334402560,2018-01-17 20:05:07,"b""RT @VerisignUK: .@e_nation's #GoAndGrow workshops are coming to Worcester on 23 January, and @OnceUponASonja is lea\xe2\x80\xa6 https://t.co/duTjtv7n6r"""
953703701251751939,2018-01-17 19:00:55,b'Have the perfect domain name to register? Find out how to protect and secure it. Click here: https://t.co/Gw4rMnISQ5 https://t.co/s7n5tc6DgT'
953697818333601792,2018-01-17 18:37:33,b'@_stevo Thank you for reaching out. Please email info@verisign-grs.com for assistance.'
953400242887647237,2018-01-16 22:55:05,b'RT @Domaindotcom: All the potential benefits of a having your own #domain name. https://t.co/ck7aT5RGz5'
953357470323433472,2018-01-16 20:05:08,"b'RT @rebeldotcom: Your audience will automatically have a feeling of trust for your web presence because they, too,\xe2\x80\xa6 https://t.co/r4wJCCvCDu'"
953341182335160320,2018-01-16 19:00:24,b'Discover how other #smallbiz owners created their online presence. https://t.co/qrGzI59mKZ https://t.co/y3CLaSVpIw'
953299574931718144,2018-01-16 16:15:04,b'RT @VerisignUK: The next #GoAndGrow workshop is coming up. Join Rachel Dines @ShakeItCreative in Brighton tonight f\xe2\x80\xa6 https://t.co/64pCmk9kc7'
952948809360867329,2018-01-15 17:01:15,b'Need some extra inspiration for that perfect domain name? We have the resources to help you! #smallbiz\xe2\x80\xa6 https://t.co/9J9pfROU0o'
952148467337629696,2018-01-13 12:00:59,b'RT @e_nation: Full house for the build an online business zone with @pburki from our zone sponsor @VerisignUK #StartUp2018 #GoandGrow https\xe2\x80\xa6'
952148202941222912,2018-01-13 11:59:56,"b""RT @VerisignUK: Almost ready to welcome visitors @e_nation's #StartUp2018 event. Come and visit us in the sponsor's area and get a demo of\xe2\x80\xa6"""
952139070020489216,2018-01-13 11:23:38,"b""RT @VerisignUK: Come and visit us in the sponsors' area at #startup2018 to test our #NameStudio tool to help select your perfect #domainnam\xe2\x80\xa6"""
951979625193836546,2018-01-13 00:50:04,"b""RT @verisignuk: Want to start or grow your business? Tomorrow is @e_nation's #StartUp2018 event in London, so book\xe2\x80\xa6 https://t.co/t7RS0h6MOa"""
951950693241442309,2018-01-12 22:55:06,"b""Anything is possible with the perfect domain name. Find your #dotcom or #dotnet with Verisign's NameStudio. Click h\xe2\x80\xa6 https://t.co/Ysx2LCwMEe"""
951931812951019520,2018-01-12 21:40:04,"b""RT @verisignuk: Start or grow your #business at @e_nation's #StartUp event in London tomorrow! Book tickets now.\xe2\x80\xa6 https://t.co/HjByJtI0Zo"""
951909173305987072,2018-01-12 20:10:07,b'RT @CENTRnews: (.com) 3 ways to use a domain name for business today https://t.co/z0tYeyqSRb via @VERISIGN'
951593349114400768,2018-01-11 23:15:08,"b'Top trending keywords in December 2017 for #dotcom and #dotnet registrations include ""coin,"" ""crypto"" and ""currency\xe2\x80\xa6 https://t.co/0K5N4frUOt'"
951545532526333952,2018-01-11 20:05:08,b'Do you think setting up a branded email is too complex? https://t.co/umsvWJV0gz Many domain name registrars and ema\xe2\x80\xa6 https://t.co/W0cmDO1HW8'
951215868637335552,2018-01-10 22:15:10,b'Here are the top 10 trending keywords registered in December 2017. Any surprises? Click here:\xe2\x80\xa6 https://t.co/PinLsR8Cpa'
951193219248934915,2018-01-10 20:45:10,"b'""Getting a branded email is expensive."" This is a myth thoroughly debunked here: https://t.co/umsvWJV0gz #smallbiz https://t.co/4zupobUsD4'"
951185654670659584,2018-01-10 20:15:06,b'In search of the perfect #dotcom or #dotnet domain name for your business? Verisign\xe2\x80\x99s NameStudio can help. Click he\xe2\x80\xa6 https://t.co/eRDKdM7qg3'
951118976708464641,2018-01-10 15:50:09,b'New on the blog: Top 10 Trending Keywords in #dotcom and #dotnet Registrations in December https://t.co/Xoolz7AAfP https://t.co/CGTPUqR43w'
950864890427781120,2018-01-09 23:00:30,"b'""I think my free email service is sufficient for my needs."" A free email might be ok for now, but what about as you\xe2\x80\xa6 https://t.co/Z81YNp7UTe'"
950820778148319232,2018-01-09 20:05:13,b'#MythBuster: A branded email will not help my business. Click here for more business branded email myths debunked:\xe2\x80\xa6 https://t.co/zyeiRggADw'
950503675537043456,2018-01-08 23:05:10,"b'RT @namedotcom: When in doubt, go with a .COM domain. https://t.co/JMjig0ORRF https://t.co/U2Xv0doSwQ'"
950479775507861506,2018-01-08 21:30:12,"b'If you send emails to your customers, it\xe2\x80\x99s not only about what you say in your emails, but what your email address\xe2\x80\xa6 https://t.co/h9bgzJgQLP'"
950458391973031936,2018-01-08 20:05:13,"b""RT @Domaindotcom: It's time to jumpstart your #business! Save 20% on new .COM and .NET #domain names with coupon co\xe2\x80\xa6 https://t.co/U9UH06vepz"""
950442166312153088,2018-01-08 19:00:45,b'Building a website can be fun and easy and we have a checklist that can help you. #smallbiz https://t.co/1uYUIcX97N https://t.co/SwslnEAU8n'
949417756562255875,2018-01-05 23:10:07,"b""Use your domain name as the web address for your social media #smallbiz page. It's called web forwarding and it's e\xe2\x80\xa6 https://t.co/1uyiRFlW3F"""
949372455302451203,2018-01-05 20:10:06,b'Don\xe2\x80\x99t stress over building your online space. You can start using your domain name right away. Here are three ways\xe2\x80\xa6 https://t.co/wfEFSg2pv1'
949324995674693632,2018-01-05 17:01:31,b'Is your domain portfolio protecting your #smallbiz identity? https://t.co/B68S0DC4DR'
948962586187485184,2018-01-04 17:01:26,b'Content on your #smallbiz website should be relevant and easy to consume. Read our tips for help!\xe2\x80\xa6 https://t.co/Ec09ymRWUn'
948694244239331328,2018-01-03 23:15:08,b'RT @CENTRnews: (.com) 4 myths about using a branded email for business https://t.co/lY4W2tfgBj via @VERISIGN'
948667871961518081,2018-01-03 21:30:20,"b'RT @VerisignUK: While #SMEs generally get the #personalised approach right, larger organisations may be coming out\xe2\x80\xa6 https://t.co/NLsfjgbiKV'"
948646444604579841,2018-01-03 20:05:12,"b'RT @Dynadot: New year, new .COM Price! Registrations, renewals &amp; transfers for .COM are now only $8.99! Get your .C\xe2\x80\xa6 https://t.co/6C3MLHCbeR'"
948600141518462976,2018-01-03 17:01:12,"b""Determine what is (or isn't) working for your #smallbiz website with web analytics. Read our tips on what to track.\xe2\x80\xa6 https://t.co/XMngrBUCw1"""
948237759738761216,2018-01-02 17:01:13,b'Email marketing helps boost customer loyalty with your brand. How are you keeping your customers loyal? #smallbiz\xe2\x80\xa6 https://t.co/S9RwMaRHty'
947882694494642176,2018-01-01 17:30:19,"b""Don't know where to start? Create an online presence using an existing marketplace! Learn how now! #smallbiz\xe2\x80\xa6 https://t.co/7CLdqLwD3A"""
947512909252452352,2017-12-31 17:00:56,b'One way to protect your brand is to purchase multiple domain names. Find out more now. #smallbiz\xe2\x80\xa6 https://t.co/xtqQhjeOyc'
947150493553393665,2017-12-30 17:00:49,b'Want to help your brand gain credibility? Register your #smallbiz with 3 of the largest search engines today. Click\xe2\x80\xa6 https://t.co/f9ZtRAwsmS'
946878541429428224,2017-12-29 23:00:11,"b'Think branded email is expensive? Typically, the cost and effort for branded email is low. It can often be bundled\xe2\x80\xa6 https://t.co/3dtTd1uGio'"
946858383231062017,2017-12-29 21:40:04,b'Think setting up a branded email is complex? Many domain name registrars and email providers offer custom domain na\xe2\x80\xa6 https://t.co/W5GdnjpRUd'
946834491875749890,2017-12-29 20:05:08,"b'A free email might be ok for now, but what about as your #smallbiz grows? Read 4 Myths About Using a Branded Email\xe2\x80\xa6 https://t.co/vV4KnN2CdV'"
946542548524429312,2017-12-29 00:45:04,b'A branded email can help give your business added credibility and professionalism with customers. Seventy-four perc\xe2\x80\xa6 https://t.co/MJYlxkE5pw'
946517396449386497,2017-12-28 23:05:07,b'Not ready for a full business website? Start by forwarding your domain name to your #smallbiz social media profile.\xe2\x80\xa6 https://t.co/M71wvxjEj9'
946494735274991622,2017-12-28 21:35:04,b'A few myths about a customized email address that may be holding you back from growing your online brand. Click her\xe2\x80\xa6 https://t.co/vJRP99vyXh'
946464542334349318,2017-12-28 19:35:06,b'Your web address can also be your email address. Read more on our latest blog post: https://t.co/Ni0GXz5PEZ https://t.co/ZOSNKsjcpk'
946425832255512576,2017-12-28 17:01:16,"b'Before you register your domain name, make sure to follow these tips. #smallbiz https://t.co/lWVGNnR7BK https://t.co/yXs4AcHOyR'"
946151226839879680,2017-12-27 22:50:05,b'Your web address can also be your email address. A company-branded email address can give you and your employees a\xe2\x80\xa6 https://t.co/2deWgjSzzt'
946131157795639299,2017-12-27 21:30:20,b'Start a #smallbiz website. https://t.co/tLQGJg7Fcd A website is one of the best tools to grow your business.\xe2\x80\xa6 https://t.co/a1QayfUz15'
946109728802988033,2017-12-27 20:05:11,b'New blog post: 3 Ways to Use a Domain Name for Business Today https://t.co/Ni0GXz5PEZ #smallbiz #vrsnblog https://t.co/SVLvWj3ghF'
946063393647099905,2017-12-27 17:01:04,b'Keep your #smallbiz website protected all year-round! Read our tips now! https://t.co/QItvHR23kg https://t.co/HVB4LpWSgX'
946063350034726914,2017-12-27 17:00:54,b'Have the perfect domain name to register? Find out how to protect and secure it. #smallbiz https://t.co/Gw4rMnISQ5 https://t.co/K0QcAZEWg4'
945793878791245824,2017-12-26 23:10:07,b'RT @namedotcom: Register a great new .COM domain. https://t.co/raEQaQA8MG https://t.co/l14o4I7NVl'
945746250057572352,2017-12-26 20:00:51,b'Need some extra inspiration for that perfect domain name? We have the resources to help you! #smallbiz\xe2\x80\xa6 https://t.co/Id4Ifvjewa'
945700993903284224,2017-12-26 17:01:01,b'Read our recommendations on what key metrics will help you better understand how your #smallbiz site is performing! https://t.co/5yaEUeJo8u'
944251402255323137,2017-12-22 17:00:52,b'Make sure search engines can find your website. Read more about optimizing your #smallbiz site.\xe2\x80\xa6 https://t.co/eoIjSAow4p'
943889235844706305,2017-12-21 17:01:45,"b'Need help creating content for your new #smallbiz website? Start with the basics, follow these tips!\xe2\x80\xa6 https://t.co/vC3F5NDn5V'"
943619552985976832,2017-12-20 23:10:07,b'RT @namedotcom: You can never go wrong with a .COM domain. https://t.co/raEQaQA8MG https://t.co/SvgDVd9AmY'
943575529751490560,2017-12-20 20:15:11,b'RT @VerisignUK: Looking to gain a competitive edge over your #SMB competitors to get traffic to your #website? Here\xe2\x80\xa6 https://t.co/sAVT1bhWCe'
943556931897176065,2017-12-20 19:01:17,"b'Boost promotions and sales events by using search engine marketing, we can show you how. Click here:\xe2\x80\xa6 https://t.co/zsTZKwK32y'"
943488744249856000,2017-12-20 14:30:20,b'There were 8.9 million new #dotcom and #dotnet domain names registered in Q3 2017. Read full brief here:\xe2\x80\xa6 https://t.co/13eJqnKVNZ'
943299974007320576,2017-12-20 02:00:14,b'There were 145.8 million #dotcom and #dotnet domain names in the domain name base in Q3 2017. Read the full brief h\xe2\x80\xa6 https://t.co/KlnqP64eNF'
943273886950490112,2017-12-20 00:16:34,b'RT @CNBC: Bitcoin-related names dominated among website domains registered in November https://t.co/2w95mLQrPL'
943245835793522688,2017-12-19 22:25:06,b'Q3 2017 closes with 330.7 million domain names on the internet. Read the full Domain Name Industry Brief here:\xe2\x80\xa6 https://t.co/zpQZLWnNsm'
943211876451745792,2017-12-19 20:10:10,b'RT @VerisignUK: How can your #SME use social media to build your online reputation and drive traffic to your\xe2\x80\xa6 https://t.co/GFRllmjoaz'
942849498707038208,2017-12-18 20:10:12,"b""RT @Domaindotcom: New .COM #domain names are only $9.99! Isn't it time you registered your desired domain name? Get\xe2\x80\xa6 https://t.co/m6gWECEE1F"""
942801811525853184,2017-12-18 17:00:42,b'Adding videos to your #smallbiz website is a great way for you to demonstrate a product to your consumers.\xe2\x80\xa6 https://t.co/uZht3eUnyP'
942786845989097476,2017-12-18 16:01:14,b'New on the blog: 4 Myths About Using a Branded #Email for Business. Read the post: https://t.co/umsvWJV0gz https://t.co/rwl789iqAT'
942786444564877314,2017-12-18 15:59:39,b'Thanks @SteveStrauss for the great #NameStudio mention! https://t.co/VJVvyr0R1P'
942077059207172096,2017-12-16 17:00:48,"b'Redirecting your domain name to your social media page is quick and simple, find out how. #smallbiz\xe2\x80\xa6 https://t.co/avTE1xuvcb'"
941750984245735424,2017-12-15 19:25:06,b'Verisign is looking for a Hadoop Administrator. Apply here: https://t.co/5xJochB50S #techjob #dcjob'
941714832746864641,2017-12-15 17:01:26,b'Be creative! Your domain name should be memorable. Get tips on how to choose the perfect domain name! #smallbiz\xe2\x80\xa6 https://t.co/XQbCa1NYl7'
941442910050021376,2017-12-14 23:00:55,"b'New on the blog: ""DNS-Based Threats: DNS Reflection and Amplification Attacks."" Click here: https://t.co/ATdIbk9T25 https://t.co/Tx7qRlZ9pg'"
941398699711909888,2017-12-14 20:05:15,b'RT @namedotcom: Make a strong domain choice and register a .COM.  https://t.co/raEQaQA8MG https://t.co/HZNHd1fgNp'
941352515060273152,2017-12-14 17:01:43,b'Start with the fundamentals; let us show you the basics of a domain name. #smallbiz https://t.co/p54HhQN2Qq https://t.co/dnT9NFPFI7'
941055161937661952,2017-12-13 21:20:09,b'New job opening at Verisign. Junior-mid level Systems Engineer. Learn more and apply here: https://t.co/X7MFkeLtQI #techjob #dcjob'
941035316168876038,2017-12-13 20:01:17,"b""RT @namedotcom: Can't decide on a domain? .NET works with any type of website. https://t.co/CnXSGD4wIk https://t.co/XopN7gcc8w"""
940990027496132608,2017-12-13 17:01:19,"b'Before you register your domain name, make sure your registrar is accredited by ICANN. Find out more now! #smallbiz\xe2\x80\xa6 https://t.co/0WXtHLDmGd'"
940802224468480001,2017-12-13 04:35:04,b'Just released: Top 10 trending keywords in #dotcom and #dotnet registrations in November: https://t.co/4lfBaSQhEJ https://t.co/kSmqoOpbrE'
